name,url,promoted_content,query,tweet_volume
#PVSindhu,http://twitter.com/search?q=%23PVSindhu,,%23PVSindhu,139144
#FriendshipDay,http://twitter.com/search?q=%23FriendshipDay,,%23FriendshipDay,122469
#Bronze,http://twitter.com/search?q=%23Bronze,,%23Bronze,86030
#Hockey,http://twitter.com/search?q=%23Hockey,,%23Hockey,77357
#TokyoOlympics2020,http://twitter.com/search?q=%23TokyoOlympics2020,,%23TokyoOlympics2020,60262
Alonso,http://twitter.com/search?q=Alonso,,Alonso,197658
Bottas,http://twitter.com/search?q=Bottas,,Bottas,164262
Ocon,http://twitter.com/search?q=Ocon,,Ocon,144571
aiims false report on ssr,http://twitter.com/search?q=%22aiims+false+report+on+ssr%22,,%22aiims+false+report+on+ssr%22,138710
Belgium,http://twitter.com/search?q=Belgium,,Belgium,18741
Great Britain,http://twitter.com/search?q=%22Great+Britain%22,,%22Great+Britain%22,33559
First Indian,http://twitter.com/search?q=%22First+Indian%22,,%22First+Indian%22,71192
1 year of sidnaaz live,http://twitter.com/search?q=%221+year+of+sidnaaz+live%22,,%221+year+of+sidnaaz+live%22,84672
Gyan Ganga,http://twitter.com/search?q=%22Gyan+Ganga%22,,%22Gyan+Ganga%22,211785
Hamilton,http://twitter.com/search?q=Hamilton,,Hamilton,276527
Chak de India,http://twitter.com/search?q=%22Chak+de+India%22,,%22Chak+de+India%22,15452
rrr first song storm,http://twitter.com/search?q=%22rrr+first+song+storm%22,,%22rrr+first+song+storm%22,66452
Vettel,http://twitter.com/search?q=Vettel,,Vettel,167089
Anu Malik,http://twitter.com/search?q=%22Anu+Malik%22,,%22Anu+Malik%22,
भारतीय हॉकी टीम,http://twitter.com/search?q=%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF+%E0%A4%B9%E0%A5%89%E0%A4%95%E0%A5%80+%E0%A4%9F%E0%A5%80%E0%A4%AE%22,,%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF+%E0%A4%B9%E0%A5%89%E0%A4%95%E0%A5%80+%E0%A4%9F%E0%A5%80%E0%A4%AE%22,16007
big birthday sale,http://twitter.com/search?q=%22big+birthday+sale%22,,%22big+birthday+sale%22,
2nd Indian,http://twitter.com/search?q=%222nd+Indian%22,,%222nd+Indian%22,
WE WANT SAAKK S2,http://twitter.com/search?q=%22WE+WANT+SAAKK+S2%22,,%22WE+WANT+SAAKK+S2%22,291708
After 41,http://twitter.com/search?q=%22After+41%22,,%22After+41%22,14510
bitsz from aug6th,http://twitter.com/search?q=%22bitsz+from+aug6th%22,,%22bitsz+from+aug6th%22,
Hardik Singh,http://twitter.com/search?q=%22Hardik+Singh%22,,%22Hardik+Singh%22,
Sushil Kumar,http://twitter.com/search?q=%22Sushil+Kumar%22,,%22Sushil+Kumar%22,
BCCI,http://twitter.com/search?q=BCCI,,BCCI,39033
Lewis,http://twitter.com/search?q=Lewis,,Lewis,157968
1st Indian,http://twitter.com/search?q=%221st+Indian%22,,%221st+Indian%22,
ग्रेट ब्रिटेन,http://twitter.com/search?q=%22%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%9F+%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%9F%E0%A5%87%E0%A4%A8%22,,%22%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%9F+%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%9F%E0%A5%87%E0%A4%A8%22,
Dear Taehyung,http://twitter.com/search?q=%22Dear+Taehyung%22,,%22Dear+Taehyung%22,11249
Triple Talaq,http://twitter.com/search?q=%22Triple+Talaq%22,,%22Triple+Talaq%22,
sreejesh,http://twitter.com/search?q=sreejesh,,sreejesh,
Om Shanti,http://twitter.com/search?q=%22Om+Shanti%22,,%22Om+Shanti%22,
Poch,http://twitter.com/search?q=Poch,,Poch,
Israel,http://twitter.com/search?q=Israel,,Israel,138145
Deepest,http://twitter.com/search?q=Deepest,,Deepest,
Gaza,http://twitter.com/search?q=Gaza,,Gaza,22032
National Anthem,http://twitter.com/search?q=%22National+Anthem%22,,%22National+Anthem%22,28577
Neves,http://twitter.com/search?q=Neves,,Neves,13117
Mbappe,http://twitter.com/search?q=Mbappe,,Mbappe,25252
Saurabh,http://twitter.com/search?q=Saurabh,,Saurabh,
Punjab,http://twitter.com/search?q=Punjab,,Punjab,26100
major dhyan chand,http://twitter.com/search?q=%22major+dhyan+chand%22,,%22major+dhyan+chand%22,12483
Arsenal,http://twitter.com/search?q=Arsenal,,Arsenal,145551
Bellerin,http://twitter.com/search?q=Bellerin,,Bellerin,
Bharat Ratna,http://twitter.com/search?q=%22Bharat+Ratna%22,,%22Bharat+Ratna%22,15210
Saudi,http://twitter.com/search?q=Saudi,,Saudi,32786
Warriors,http://twitter.com/search?q=Warriors,,Warriors,36527
